label,comment
buy,go long gic housing 
buy,go long apollo hospitals 
buy,go long dabur call 
buy,go long andhra bank 
buy,go long m&m call 
buy,go long bhel target 
buy,go long m&m 
buy,go long exide industries 
buy,go long psu banks 
buy,go long hul 
buy,go long industries dips 
buy,go long adani enterprises 
buy,go long adani enterprises 
buy,go long tata steel call 
buy,go long voltas 
buy,go long glenmark aurobindo pharma 
buy,go long jsw steel 
buy,go long tata communications call 
buy,go long coal 
buy,go long adani enterprises 
buy,go long indraprastha gas call 
buy,go long forge 
buy,go long bank 
buy,go long idbi bank target 
buy,go long hindalco industries 
buy,go long hindalco industries 
buy,go long maruti 
buy,go long yes bank sks microfinance 
buy,go long forge 
buy,go long exide industries 
buy,go long tata communications 
buy,go long mahindra bank 
buy,go long tata steel short nifty 
buy,go long tcs 
buy,go long itc 
buy,go long leyland call 
buy,go long industries 
buy,go long bharti airtel 
buy,go long bank 
buy,go long tata motors target 
buy,go long cesc 
buy,go long hero motocorp dips 
buy,go long aurobindo pharma oracle 
buy,go long 
buy,go long nifty & short below 
buy,go long forge buy bhel put 
buy,go long infosys 
buy,go long forge 
buy,go long divis laboratories 
buy,go long cesc 
buy,go long indusind bank put 
buy,go long voltas call 
buy,go long sun pharma l&t 
buy,go long crompton greaves pnb 
buy,go long adani ports 
buy,go long dish tv dips 
buy,go long yes bank 
buy,go long hpcl call 
buy,go long hindustan unilever 
buy,go long hpcl 
buy,go long lupin 
buy,go long sks microfinance 
buy,go long sail infrastructure 
buy,go long tcs infosys wipro tech mahindra 
buy,go long bank sell bank baroda 
buy,go long adani ports 
buy,go long private banks buy sbi 
buy,go long bharti airtel 
buy,go long dish tv 
buy,go long tata steel 
buy,go long nifty stop loss 
buy,go long hul dabur dips 
buy,go long upl prefer colgate palmolive 
buy,go long lupin 
buy,expect nifty go long 
buy,go long infosys 
buy,go long sbi around 
buy,go long coal call 
buy,go long upl target 
buy,go long dial target 
buy,go long zee entertainment 
buy,go long hpcl call dlf put 
buy,go long hcl tech 
buy,go long voltas 
buy,go long individual stocks support nifty 
buy,go long cipla 
buy,go long dlf nmdc may test 
buy,go long lupin target 
buy,go long lupin tvs motor company 
buy,go long dr reddys labs target 
buy,go long sks microfinance 
buy,go long engineers 
buy,go long lupin 
buy,go long havells target 
buy,go long indiabulls housing 
buy,go long coal 
buy,go long bharti airtel idea cellular 
buy,go long wipro target 
buy,short auto go long hero motocorp 
buy,go long shriram transport 
buy,go long bank 
buy,go long hero motocorp may hit 
buy,go long gail target 
buy,go long uco bank may test 
buy,go long tech mahindra 
buy,go long coal 
buy,go long coal 
buy,go long nuvo 
buy,go long canara bank 
buy,go long strides arcolab 
buy,go long bank 
buy,go long wipro futures 
buy,go long amtek auto may cross 
buy,go long natco pharma 
buy,go long indiabulls housing 
buy,go long lic housing 
buy,go long lupin 
buy,go long pvr best pick 
buy,go long market short sbi hul 
buy,go long indusind bank may test 
buy,go long hpcl target 
buy,go long nuvo 
buy,go long m&m may go 
buy,go long sun tv short icici bank 
buy,go long indiabulls housing 
buy,go long jagran prakashan 
buy,buy divis labs go long irb infra 
buy,go long mahindra & mahindra call 
buy,go long forge call 
buy,go long icici bank dips 
buy,go long shriram transport 
buy,go long mahindra & mahindra 
buy,go long bharti airtel avoid tata steel 
buy,go long indiabulls real estate 
buy,go long idfc 
buy,go long kaveri seed company 
buy,go long larsen & toubro 
buy,go long l&t move towards ab 
buy,trend changed dont go long short sell sbi 
buy,go long sun pharma 
buy,go long forge 
buy,go long acc target 
buy,go long tata motors trade positive bias 
buy,go long 
buy,go long idea cellular put dip 
buy,go long divis laboratories 
buy,go long tcs acc 
buy,go long tcs target 
buy,go long adani ports call 
buy,go long igl september futures 
buy,go long jspl may bounce back 
buy,go long nifty sustains sell bhel 
buy,go long igl around icicidirect 
buy,go long shriram transport 
buy,go long pnb target 
buy,go long dlf call 
buy,go long ceat call 
buy,go long nifty buy small portions growth avenues 
buy,short tata motors dvr go long tata motors 
buy,go long coal target 
buy,go long maruti suzuki 
buy,go long sun pharmaceutical industries 
buy,go long coal 
buy,go long call 
buy,go long tech mahindra 
buy,go long infosys oct future short tcs future 
buy,go long bank future short icici future 
buy,go long century textiles 
buy,go long mahindra & mahindra call 
buy,go long bank baroda target ab 
buy,go long union bank put see correction 
buy,go long forge call 
buy,go long rel cap short tvs motor rec 
buy,go long jsw energy 
buy,go long housing cos attractive 
buy,go long bank short nifty icicidirect 
buy,go long bharti airtel 
buy,go long sks microfinance oct futures 
buy,go long siemens target 
buy,go long bank target 
buy,go long adani ports put 
buy,go long industries 
buy,go long mahindra & mahindra put 
buy,go long century textiles industries 
buy,go long united breweries 
buy,go long itc call 
buy,go long voltas 
buy,go long apollo tyres see significant upside 
buy,go long dlf call 
buy,go long canara bank target 
buy,avoid icici bank go long itc 
buy,go long union bank target 
buy,go long indiabulls real estate 
buy,go long itc cautions icici bank 
buy,go long bel target 
buy,go long bpcl 
buy,go long pnb target bahmre 
buy,go long crompton greaves call 
buy,go long upl target 
buy,go long century textiles 
buy,go long acc 
buy,go long tight stoploss 
buy,go long industries 
buy,go long indraprastha gas 
buy,go long bpcl like pidilite pvr 
buy,go long voltas target 
buy,go long amara raja batteries 
buy,go long hul 
buy,go long exide industries 
buy,go long apollo tyres call 
buy,go long tcs may go 
buy,go long rec may test 
buy,go long icici bank target 
buy,mkt trend still up go long buy sun pharma cesc 
buy,go long ongc 
buy,go long century textiles industries 
buy,go long tcs target 
buy,go long strides arcolab 
buy,go long aurobindo pharma target 
buy,go long gabriel 
buy,go long idea cellular bharti airtel 
buy,go long mindtree 
buy,go long dish tv 
buy,go long dabur call 
buy,go long acc short ioc 
buy,go long bank 
buy,go long tvs motor 
buy,go long colgate palmolive dips 
buy,go long acc target 
buy,go long crompton greaves retest  way 
buy,go long titan company 
buy,go long wipro target 
buy,go long dabur 
buy,go long mahindra bank target 
buy,go long pnb target 
buy,go long 
buy,go long industries 
buy,go long tata steel put 
buy,go long dlf call option 
buy,go long lic housing 
buy,go long bpcl tvs motor may test 
buy,go long maruti suzuki 
buy,go long bpcl target 
buy,go long karnataka bank 
buy,go long apollo tyres 
buy,go long titan company 
buy,go long glenmark pharma 
buy,go long bhel call 
buy,go long tcs 
buy,go long gail dips 
buy,go long dial short vedanta 
buy,go long adani port future 
buy,go long sun pharma put 
buy,go long industries 
buy,go long indian oil corporation 
buy,go long sell glenmark pharma 
buy,go long adani enterprises 
buy,go long industries 
buy,go long sun pharmaceutical industries 
buy,go long gail 
buy,go long tvs motor lic housing dish tv 
buy,go long idbi bank 
buy,go long wipro target 
buy,go long icici bank itc 
buy,go long dabur bpcl wockhardt 
buy,go long tata steel hindalco vedanta 
buy,go long asian paints ioc may test 
buy,go long apollo tyres like ceat 
buy,go long tata steel target 
buy,go long pharma stocks 
buy,go long ultratech cement 
buy,go long 
buy,go long colgate palmolive 
buy,go long sun pharma 
buy,go long tcs 
buy,go long tata elxsi wipro better bet 
buy,short ultratech cement go long acc 
buy,go long bpcl 
buy,go long dish tv dips 
buy,go long sks micro dish tv may test 
buy,go long bosch tata steel l&t looks weak 
buy,go long mindtree tata elxsi 
buy,go long nuvo voltas 
buy,go long dish tv put 
buy,go long pfc target 
buy,go long jsw steel call 
buy,go long jet airways 
buy,go long tata steel verge breakout 
buy,go long dish tv pick godrej ind adani ports 
buy,go long dr reddys laboratories 
buy,go long apollo tyres 
buy,go long lic housing 
buy,go long bank january call 
buy,go long vedanta 
buy,go long bata itd cementation 
buy,go long ongc may test 
buy,go long siemens 
buy,market good go long like two-wheeler space pros 
buy,go long cipla 
buy,go long hero motocorp 
buy,go long indusind bank 
buy,prefer communications go long 
buy,go long century textiles 
buy,go long dish tv 
buy,go long cairn target 
buy,go long cesc 
buy,go long idea cellular like rcomm 
buy,go long leyland 
buy,go long engineers call 
buy,go long hindustan zinc tata motors looks weak 
buy,go long srf head towards 
buy,go long hpcl target 
buy,go long larsen & toubro dips 
buy,go long manappuram fin short canara bank 
buy,go long industries 
buy,go long industries ntpc gail 
buy,go long bob dlf century textiles 
buy,go long torrent pharma 
buy,go long industries call 
buy,go long icici bank short bank baroda 
buy,go long lic housing apollo hospitals 
buy,go long ntpc 
buy,go long idbi bank sell jspl bata 
buy,go long mindtree infosys 
buy,go long pidilite sell aurobindo pharma 
buy,go long cadila health bank allahabad bank 
buy,go long asian paints itc 
buy,go long jet airways asian paints may test 
buy,go long strides shasun 
buy,go long gail dips 
buy,go long siemens sell strides shasun 
buy,go long ongc godrej ind ril may hit 
buy,go long hul hcl tech bank wipro look good 
buy,go long tata power target 
buy,go long cipla dabur 
buy,go long infosys cesc may rise 
buy,go long ajanta pharma 
buy,go long banking stocks 
buy,go long tata motors dvr hdil 
buy,go long hero moto upl adani ports 
buy,go long l&t pick hindalco tv broadcast 
buy,go long infosys 
buy,go long current levels 
buy,go long gujarat fluorochemicals 
buy,go long spot nifty around 
buy,go long nifty 
sell,dont buy 
sell,dont buy mahindra gesco 
sell,dont buy banking stocks 
sell,dont buy real estate stocks 
sell,dont buy polls outcome 
sell,dont buy hul current levels 
sell,dont buy bharti airtel current levels 
sell,dont buy irrigation 
sell,dont buy bottom around corner 
sell,dont buy midcap psu banks current levels 
sell,dont buy nifty even intraday trade today 
sell,dont buy tata motors instl eq 
sell,nifty may correct ahead dont buy 
sell,dont buy irb infra ivrcl gmr infra 
sell,dont buy bhel crompton 
sell,dont buy sintex 
sell,dont buy real estate sector 
sell,dont buy technology stocks 
sell,dont buy jubilant foodworks 
sell,dont buy tata motors 
sell,dont buy comm sks micro 
sell,dont buy ranbaxy laboratories 
sell,dont buy dishman pharmaceuticals 
sell,remain negative realty dont buy hdil 
sell,dont buy ranbaxy 
sell,dont buy indian mkt like hcl infosys dimensions 
sell,dont buy goods space 
sell,bet oil marketing companies dont buy ongc 
sell,dont buy infosys 
sell,hold realty stocks dont buy 
sell,dont buy nmdc 
sell,dont buy dial bata good long-term bet 
sell,dont buy hdil 
sell,dont buy justdial 
sell,dont buy steel power 
sell,dont buy rally rbi may up rates save rupee dimension 
sell,dont buy idea cellular 
sell,dont buy mahindra mahindra 
sell,dont buy sun pharma dr reddys cipla 
sell,dont buy procter gamble cautious colgate 
sell,dont buy bf utilities 
sell,dont buy gmr infrastructure 
sell,exit ambuja cements dont buy acc 
sell,dont buy ongc 
sell,dont buy fmcg stocks look expensive 
sell,dont buy maruti suzuki current level 
sell,dont buy current levels mkt may see fy ubs 
sell,dont buy itc budget clarifies excise expert 
sell,bhel valuation high dont buy 
sell,dont buy stocks let stocks come 
sell,stay long dont buy bank nifty 
sell,still remains expensive dont buy credit suisse 
sell,dont buy recovery talks monsoon risk 
sell,dont buy could get butchered 
sell,dont buy one go time start accumulating 
sell,not buy ranbaxy 
sell,not buy real estate stocks 
sell,not buy stocks 
sell,not buy icici bank 
sell,not buy gmr infra 
sell,not buy nestle 
sell,not buy binani cement 
sell,not buy hero honda 
sell,not buy bhel infra 
sell,world not buying indias long-term story logic 
sell,not buy ranbaxy 
sell,not buy policy-oriented stocks 
sell,cap bhel not buy despite correction 
sell,not buy pantaloon current level 
sell,not buy industries 
sell,not buy delta corp 
sell,not buy hcc 
sell,not buy tata steel 
sell,not buy psu banks 
sell,not buy m&m vayalar 
sell,not buy jet airways 
sell,not buy tata steel prefer idea cellular 
sell,not buy asian paints 
sell,indian mkt looking core steps not buying citi 
sell,not buy psu banks 
sell,not buy bf utilities 
sell,not buy irb infrastructure 
sell,not buy m&m 
sell,not buy tata motors 
sell,not buy tata motors 
sell,not buy apollo tyres 
sell,not buy aptech 
sell,see volume degrowth itc not buy fresh icici dir 
sell,not buy opening sell motherson sumi 
hold,dont trade take position play invest 
hold,dont trade oil stocks views chaturvedi committee 
hold,mkts indecisive dont trade large positions 
hold,dont trade nifty breaks 
hold,dont trade nifty today suggests 
hold,trend down dont trade today 
hold,dont trade nifty wait bounce back violet arch 
hold,dont trade much stick quality stocks 
hold,nifty may dip sub short dont trade today 
hold,dont trade nifty rbi policy 
hold,dont trade nifty stocks specific 
hold,dont trade nifty specific 
hold,mkt choppy dont trade ahead rbi policy 
hold,mkt correction mode go short dont trade 
hold,market volatile dont trade index focus stocks pros 
hold,dont trade nifty bank nifty buy pharma 
sell,no bullish sentiment mkts 
sell,sees no bullish cues earnings muted 
sell,european cues dampened mkt move no bullish signs 
buy,fiis continue buying august 
buy,buy sell 
buy,value buying seen midcaps 
buy,buy sell today 
buy,buy mphasis bfl dips 
buy,buy mid-caps decline 
buy,wait buy fresh eye nifty 
buy,buy industries 
buy,buy construction stocks 
buy,buy guj ambuja cements lower levels 
buy,buy sugar current level 
buy,buy sail close 
buy,long-term investors buy kpit cummins current level 
buy,buy midcap stocks decline 
buy,buy fall 
